"account_id","marketing_source","marketing_referrer","created_at","plan_id","trial_start","started_plan_at","signup_box_origin","churn_state","churn_date","churn_reason","time_diff","region","country","subscription_started_at","paying","is_gmail","has_logo","free_users","marketing_banner","device","os","browser","collection_21_days","trial_period","company_size","next_charge_date","last_upgrade_promotion_start","cs_agent","sales_agent","disabled","payment_currency","disable_promotion","max_team_size","min_team_size","cancellation_on_renewal_date","partner_id","industry","billed_users_count","utm_cluster_id","pricing_version","has_domain","mrr","lead_score","industry","team_size","user_goal","user_description","sub_industry"
2793974,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Auckland","NZ",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793975,"facebook","http://m.facebook.com","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Île-de-France","FR",NULL,0,0,1,"","fbm_deloreangantt_timeline_fr","mobile","ios","generic browser",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,5,2,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793976,"facebook","http://m.facebook.com","2019-01-01",NULL,"2019-01-01",NULL,"time_management","none",NULL,NULL, 2,"","FR",NULL,0,1,1,"","fbm_paulinesub_11_henjoy_timelinevcolors_fr","mobile","ios","generic browser",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793977,"adwordsyoutube","https://www.youtube.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-6,"Texas","US",NULL,0,0,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,10,6,NULL,NULL,"Other",0,"todos",3,1,NULL,0,"Other","6-10",NULL,NULL,NULL
2793978,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Uusimaa","FI",NULL,0,1,1,"","","mobile","android",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793979,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"hp_fullbg_page_header","none",NULL,NULL, 4,"Ajman","AE",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Accounting",0,"orders",3,0,NULL,0,"Accounting","1-1",NULL,NULL,NULL
2793980,"instagram","https://monday.com/m/time-management-vid/?utm_source=instagram","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-6,"Tennessee","US",NULL,0,0,1,"","ig_timelinecolor_prevolutionary_timelinev","mobile","ios","generic browser",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"",0,"time_management",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793981,"capterra","https://www.google.com.sa/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 3,"Ar Riyāḑ","SA",NULL,0,0,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,10,6,NULL,NULL,"Administrative",0,"",3,1,NULL,0,"Administrative","6-10",NULL,NULL,NULL
2793982,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","New Jersey","US",NULL,0,1,1,"","","mobile","android",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793983,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 3,"Eastern Province","SA",NULL,0,1,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Business Development",0,"tech",3,0,NULL,0,"Business Development","2-5",NULL,NULL,NULL
2793984,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Kowloon City","HK",NULL,0,0,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793985,"adwordsverticals","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 3,"Hawalli","KW",NULL,0,1,1,"","","desktop","mac","firefox",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,50,26,NULL,NULL,"Other",0,"client_projects",3,0,NULL,0,"Other","26-50",NULL,NULL,NULL
2793986,"facebook","http://m.facebook.com","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Limousin","FR",NULL,0,0,1,"","fbm_deloreangantt_timeline_fr","mobile","ios","generic browser",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,5,2,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793987,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Departamento de Bolivar","CO",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793988,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-7,"Arizona","US",NULL,0,1,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Other",0,"Other",3,0,NULL,0,"Other",1,NULL,NULL,NULL
2793989,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"hp_fullbg_page_header","none",NULL,NULL, 4,"Dubai","AE",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,15,11,NULL,NULL,"Business Owner",0,"crm",3,0,NULL,0,"Business Owner","11-15",NULL,NULL,NULL
2793990,"quoraremarketing","https://www.quora.com/how-do-you-make-a-living-being-an-artist","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Pennsylvania","US",NULL,0,1,1,"","text","mobile","android","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,10,6,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793991,"facebook","http://m.facebook.com","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Île-de-France","FR",NULL,0,0,1,"","fbm_deloreangantt_timeline_fr","mobile","ios","generic browser",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,NULL,NULL,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793992,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Virginia","US",NULL,0,1,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Education",0,"todos",3,0,NULL,0,"Education","1-1",NULL,NULL,NULL
2793993,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-02-01",NULL,"","none",NULL,NULL, 8,"New South Wales","AU",NULL,0,0,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"AUD",0,5,2,NULL,NULL,"Sales",0,"todos",3,1,0.00,0,"Sales","2-5",NULL,NULL,NULL
2793994,"adwordssearch","https%3a%2f%2fwww.google.co.uk%2f","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,0,"England","GB",NULL,0,0,1,"","","mobile","ios","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"GBP",0,15,11,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793995,"adwordsyoutube","https://www.youtube.com/watch?v=zpugpoc15vs","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Ohio","US",NULL,0,1,1,"","","desktop","windows","microsoft edge",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,25,16,NULL,NULL,"Other",0,"tech",3,0,NULL,0,"Other","16-25",NULL,NULL,NULL
2793996,"adwordssearch","https://www.google.com.sa/","2019-01-01",NULL,"2019-01-01",NULL,"hp_fullbg_page_header","none",NULL,NULL, 3,"Makkah Province","SA",NULL,0,1,1,"","","desktop","windows","microsoft edge",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Customer Support",0,"client_projects",3,0,NULL,0,"Customer Support","1-1",NULL,NULL,NULL
2793997,"","https://googleads.g.doubleclick.net/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 5,"Sindh","PK",NULL,0,1,1,"","","mobile","android","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793998,"outbrain","https://paid.outbrain.com/network/redir?p=ldlsshj0wj8yfi2edjdfvzarjrvnd8aqb1v5ocf43hsd-dsvumm0zxqksdc_sjx46rwwdzzzq4i76aiqrv3v0-9mkz-2vr0alhygdyocsuv6jdbkqoa4fcddqhlpjdcivmcz4pfs6w1kff1nmbq_t3hftvbxg1_owzm_peynfryeo0rqwtkeq4fbq-zmtl3exxhzx4mohmyfhwezrrqqi","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-8,"Nevada","US",NULL,0,1,1,"","gantt_yellowsystem_goodbye_timev","desktop","windows","microsoft edge",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Accounting",0,"client_projects",3,0,NULL,0,"Accounting",1,NULL,NULL,NULL
2793999,"","https://auth.monday.com/slug_not_found","2019-01-01",NULL,"2019-02-26",NULL,"","none",NULL,NULL, 8,"Zhejiang","CN",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,15,11,NULL,NULL,"Administrative",0,"client_projects",3,0,NULL,0,"Administrative","11-15",NULL,NULL,NULL
2794000,"adwordsbrand","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 3.5,"","US",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,10,6,NULL,NULL,"Software Engineering",0,"client_projects",3,0,NULL,0,"Software Engineering","6-10",NULL,NULL,NULL
2794001,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","England","GB",NULL,0,0,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"GBP",0,NULL,NULL,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794002,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Greater Poland","PL",NULL,0,0,1,"","","mobile","ios","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",1,10,6,NULL,141,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794003,"adwordsyoutube","https://www.youtube.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 11,"Victoria","AU",NULL,0,0,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"AUD",0,5,2,NULL,NULL,"Accounting",0,"todos",3,1,NULL,0,"Accounting","2-5",NULL,NULL,NULL
2794004,"","https%3a%2f%2fpiktochart.com%2fblog%2fonline-collaboration-tools%2f","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Flanders","BE",NULL,0,1,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,10,6,NULL,NULL,"Manufacturing",0,"orders",3,0,NULL,0,"Manufacturing","6-10",NULL,NULL,NULL
2794005,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Jalisco","MX",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794006,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 2,"Tel Aviv","IL",NULL,0,1,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Data",0,"todos",3,0,NULL,0,"Data","1-1",NULL,NULL,NULL
2794007,"mb","https://grapesjs.com/demo.html","2019-01-01",NULL,"2019-04-14",NULL,"","none",NULL,NULL, 3.5,"England","GB",NULL,0,1,1,"","board_timeline_yellow","desktop","windows","chrome",0,14,20,NULL,NULL,NULL,NULL,NULL,"GBP",0,NULL,NULL,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794008,"","https%3a%2f%2fwww.google.com%2f","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 10,"Queensland","AU",NULL,0,1,1,"","","mobile","android","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"AUD",0,1,1,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794009,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 10.5,"South Australia","AU",NULL,0,1,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"AUD",0,5,2,NULL,NULL,"",0,"todos",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794010,"adwordssearch","https://www.google.co.uk/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-8,"England","GB",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"GBP",0,1,1,NULL,NULL,"Creative",0,"todos",3,0,NULL,0,"Creative",1,NULL,NULL,NULL
2794011,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 7,"Central and Western District","HK",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794012,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 10,"Queensland","AU",NULL,0,1,1,"","","desktop","windows","firefox",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"AUD",0,5,2,NULL,NULL,"Other",0,"internal_projects",3,0,NULL,0,"Other","2-5",NULL,NULL,NULL
2794013,"mb","https://tpc.googlesyndication.com/safeframe/1-0-31/html/container.html","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,14, 11,"Victoria","AU",NULL,0,1,1,"","flickering_board_300_250","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,1,"AUD",0,1,1,NULL,NULL,"Business Development",0,"internal_projects",3,0,NULL,0,"Business Development",1,NULL,NULL,NULL
2794014,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Central and Western District","HK",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794015,"adwordssearch","https://www.google.com.sg/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 8,"Central Singapore Community Development Council","SG",NULL,0,1,1,"","","mobile","ios","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,25,16,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794016,"adwordsyoutube","https://www.youtube.com/watch?v=pzzmdz5m10e","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 8,"Taipei City","TW",NULL,0,1,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Business Owner",0,"todos",3,0,NULL,0,"Business Owner","2-5",NULL,NULL,NULL
2794017,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 11,"New South Wales","AU",NULL,0,1,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"AUD",0,1,1,NULL,NULL,"Administrative",0,"todos",3,0,NULL,0,"Administrative","1-1",NULL,NULL,NULL
2794018,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","California","US",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794019,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Ontario","CA",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"CAD",0,1,1,NULL,NULL,"Other",0,"orders",3,0,NULL,0,"Other",1,NULL,NULL,NULL
2794020,"adwordsverticals","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 8,"Central Singapore Community Development Council","SG",NULL,0,1,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Design",0,"Other",3,0,NULL,0,"Design","1-1",NULL,NULL,NULL
2794021,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 2,"Tel Aviv","IL",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,15,11,NULL,NULL,"Customer Support",0,"internal_projects",3,0,NULL,0,"Customer Support","11-15",NULL,NULL,NULL
2794022,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","","FR",NULL,0,0,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,NULL,NULL,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794023,"adwordsremarketing","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 11,"Victoria","AU",NULL,0,1,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"AUD",0,NULL,NULL,NULL,NULL,"",0,"Other",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794024,"adwordsbrand","https://www.google.co.nz/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 13,"Auckland","NZ",NULL,0,1,1,"","","mobile","ios","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794025,"adwordsyoutube","https://www.youtube.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-8,"Nevada","US",NULL,0,0,1,"","","desktop","chrome_os","chrome",0,14,15960,NULL,NULL,NULL,409,NULL,"USD",0,15,11,NULL,NULL,"Education",0,"",3,1,NULL,1,"Education","11-15",NULL,NULL,NULL
2794026,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 4,"Dubai","AE",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Other",0,"Other",3,0,NULL,0,"Other","1-1",NULL,NULL,NULL
2794027,"adwordsbrand","https://www.google.fr/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Provence-Alpes-Côte d'Azur","FR",NULL,0,1,1,"","","mobile","ios","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,10,6,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794028,"adwordsbrand","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 2,"Central District","IL",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Product Management",0,"client_projects",3,0,NULL,0,"Product Management","2-5",NULL,NULL,NULL
2794029,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Queensland","AU",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"AUD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794030,"adwordsyoutube","https://www.youtube.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 11,"Western Australia","AU",NULL,0,1,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"AUD",0,10,6,NULL,NULL,"Customer Support",0,"Other",3,0,NULL,0,"Customer Support","6-10",NULL,NULL,NULL
2794031,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Missouri","US",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794032,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,0,"Essex","GB",NULL,0,0,1,"","","mobile","ios","safari",0,14,30,NULL,NULL,NULL,NULL,NULL,"GBP",0,25,16,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794033,"adwordssearch","https%3a%2f%2fwww.google.com%2f","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 10.5,"South Australia","AU",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"AUD",0,1,1,NULL,NULL,"Architecture",0,"todos",3,0,NULL,0,"Architecture","1-1",NULL,NULL,NULL
2794034,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 3,"","SA",NULL,0,0,1,"","","desktop","windows","chrome",0,14,15,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Project Management",0,"internal_projects",3,1,NULL,0,"Project Management","2-5",NULL,NULL,NULL
2794035,"outbrain","https://paid.outbrain.com/network/redir?p=0jt9b_8czu4kcknv40viflkqjgxqukzhx_3dew6t78xqzh5n2noygkwjftblpxduqnhqnoerlk4lbkj8dm5fcicqdvyk4kyeudznxtm135lepd3tmzkma4rwy6r4cpcg6hauym-rpmts2oeifqbyrx7l4kjpfb6d05bg4l2dxbo0gromcgyilvwzpx8x63oaf6ateouovvtw0auiru9ra","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Aragon","ES",NULL,0,0,1,"","gantt_yellowsystem_goodbye_timev_es","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,10,6,NULL,NULL,"Project Management",0,"",3,1,NULL,0,"Project Management","6-10",NULL,NULL,NULL
2794036,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Île-de-France","FR",NULL,0,0,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,NULL,NULL,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794037,"instagram","http://instagram.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Île-de-France","FR",NULL,0,1,1,"","ig_deloreangantt_timeline_fr","mobile","android","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794038,"","https://www.google.com/","2019-01-01",NULL,"2019-01-17",NULL,"","none",NULL,NULL, 3,"","IL",NULL,0,0,1,"","","desktop","windows","firefox",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",1,5,2,NULL,101,"Marketing",0,"internal_projects",3,1,NULL,0,"Marketing","2-5",NULL,NULL,NULL
2794039,"adwordsyoutube","https://www.youtube.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-8,"Nevada","US",NULL,0,1,1,"","","desktop","chrome_os","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,15,11,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794040,"mb","https://psd.graphics/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 5.5,"National Capital Territory of Delhi","IN",NULL,0,1,1,"","logo_80_purple","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Creative",0,"internal_projects",3,0,NULL,0,"Creative","2-5",NULL,NULL,NULL
2794041,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","California","US",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794042,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Oslo County","NO",NULL,0,1,1,"","","mobile","android",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794043,"mb","https://ad.doubleclick.net/ddm/adi/n728909.1044586davidwalsh.name/b21046303.233273004;dc_ver=45.119;sz=175x175;osdl=1;u_sd=1.5;dc_adk=2020465297;ord=gbur4n;click=https%3a%2f%2fadclick.g.doubleclick.net%2fpcs%2fclick%3fxai%3dakaojss2seuoscptmwws_pe-nfguufu","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 2,"Tel Aviv","IL",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Project Management",0,"client_projects",3,0,NULL,0,"Project Management","2-5",NULL,NULL,NULL
2794044,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Central District","IL",NULL,0,0,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794045,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 3.5,"","US",NULL,0,1,1,"","","desktop","windows","firefox",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,10,6,NULL,NULL,"",0,"client_projects",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
