"DATE","user_id","account_id","total_events","column_events","board_events","num_of_boards","count_kind_columns","raw_events","group_events","invite_events","import_events","notification_events","new_entry_events","payment_events","inbox_events","communicating_events","non_communicating_events","web_events","ios_events","android_events","desktop_app_events","empty_events"
"2019-01-02",6182153,2793850,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"2019-01-05",6181366,2793511,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6181886,2793775,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6184930,2794428,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183358,2794230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181668,2793685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182332,2793935,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182327,2793933,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
"2019-01-10",6183805,2794362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183864,2794385,7,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
"2019-01-15",6182607,2794064,58,0,0,1,0,0,0,0,0,0,1,0,1,0,5,0,0,0,51,4
"2019-01-01",6182724,2793999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6321656,2794046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-03",6182078,2793827,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183029,2794182,68,0,0,0,0,0,0,3,4,0,1,0,1,0,2,55,0,0,0,11
"2019-01-02",6183029,2794182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183476,2794247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6209151,2794465,180,13,2,3,3,8,0,4,3,0,1,0,2,1,33,166,0,0,0,7
"2019-01-11",6182823,2794126,229,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,221,0,0,4
"2019-01-01",6320728,2793666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-03",6183894,2794402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6321193,2793835,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"2019-01-10",6183777,2794347,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"2019-01-02",6184042,2794467,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"2019-01-05",6182460,2793996,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182406,2793971,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181637,2793667,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,3
"2019-01-10",6181487,2793574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183458,2794247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182873,2794150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181542,2793604,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181428,2793543,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6210044,2794465,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-03",6183011,2794167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181498,2793581,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183607,2794257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-11",6232982,2794184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6321363,2794003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-02",6182729,2793999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183987,2794445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-13",6183838,2794383,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-02",6182733,2793999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181302,2793519,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182017,2793809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6183970,2794442,120,0,0,0,0,0,0,0,5,0,3,0,7,0,9,110,0,0,0,4
"2019-01-01",6182272,2793894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182319,2793926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183535,2794252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181907,2793789,166,6,0,1,1,44,0,0,3,0,2,0,0,10,66,163,0,0,0,3
"2019-01-02",6183179,2794208,236,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,231,0,0,4
"2019-01-03",6183041,2794190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182957,2794166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6181797,2793723,39,0,0,0,0,0,0,0,2,0,1,0,0,0,1,34,0,0,0,4
"2019-01-11",6183649,2794278,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2019-01-10",6182180,2793867,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-06",6183864,2794385,4,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
"2019-01-10",6181400,2793528,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182473,2794006,7,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0
"2019-01-11",6264326,2794172,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-09",6182400,2793969,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183078,2794191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182751,2794092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182649,2794082,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182247,2793894,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183448,2794247,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182259,2793897,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183939,2794421,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182098,2793827,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6183859,2794380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-13",6183630,2794269,60,0,0,1,0,0,0,0,0,0,2,0,1,0,9,57,0,0,0,3
"2019-01-14",6181654,2793675,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182224,2793887,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182595,2794061,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-13",6182138,2793845,82,2,0,3,1,3,0,0,2,2,2,0,8,2,18,72,0,0,0,2
"2019-01-14",6181864,2793758,48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46,0,0,2
"2019-01-03",6183880,2794398,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182495,2794017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183513,2794252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182633,2794077,252,13,2,2,6,16,1,0,6,0,1,3,6,1,43,240,0,0,0,11
"2019-01-01",6181691,2793700,71,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57,0,0,8
"2019-01-01",6183941,2794424,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2019-01-06",6182547,2794034,111,0,0,1,0,4,0,0,2,2,2,0,7,2,15,108,0,0,0,2
"2019-01-05",6212829,2794278,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181785,2793721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-07",6182455,2793992,8,0,0,1,0,5,0,0,0,0,0,0,0,0,8,8,0,0,0,0
"2019-01-01",6183503,2794253,429,117,1,1,3,47,3,6,2,0,1,0,1,0,180,414,0,0,0,14
"2019-01-01",6183211,2794213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183060,2794191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181922,2793796,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183045,2794192,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-12",6345078,2794038,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6260527,2793955,578,37,0,2,5,108,1,0,0,0,4,0,8,1,184,566,0,0,0,1
"2019-01-10",6183381,2794236,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181367,2793512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-08",6182214,2793879,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181542,2793604,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182551,2794040,414,48,3,2,6,7,4,3,3,0,2,2,4,1,81,387,0,8,0,16
"2019-01-04",6182668,2793999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182614,2794066,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2019-01-10",6183379,2794238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182035,2793820,24,7,0,3,2,1,0,0,0,0,0,0,0,0,14,24,0,0,0,0
"2019-01-15",6182875,2794152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6383332,2794199,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183890,2794401,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182326,2793930,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6181646,2793691,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182561,2794040,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182559,2794052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183019,2794167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182748,2794082,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6375725,2794423,26,0,0,1,0,0,0,0,0,0,1,0,0,0,4,17,0,0,0,0
"2019-01-03",6184052,2794470,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183391,2794238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-09",6182548,2794034,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-07",6183748,2794328,9,0,0,1,0,3,1,0,0,0,0,0,0,0,5,9,0,0,0,0
"2019-01-01",6181467,2793563,83,0,1,1,0,0,0,0,2,0,1,0,1,1,4,72,0,0,0,9
"2019-01-15",6183560,2794257,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-12",6198233,2794458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183617,2794262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6209390,2794465,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-03",6182602,2794060,283,26,1,5,6,5,0,0,4,0,4,1,4,1,57,230,0,38,0,11
"2019-01-03",6183379,2794238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-08",6184078,2794483,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181570,2793627,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181962,2793812,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183006,2794167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6175761,2794474,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-12",6183630,2794269,50,0,0,1,0,2,1,0,0,0,1,0,1,0,17,49,0,0,0,1
"2019-01-03",6183593,2794257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6184032,2793835,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182154,2793851,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182266,2793900,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181601,2793644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182646,2794085,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183661,2794330,101,0,1,1,0,1,0,0,3,0,1,0,2,0,6,82,0,0,0,17
"2019-01-05",6181576,2793626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181920,2793795,35,0,0,1,0,0,0,0,0,0,1,0,0,0,3,31,0,0,0,3
"2019-01-01",6183874,2794390,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,6
"2019-01-14",6181445,2793551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182965,2794168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183152,2794206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-08",6183649,2794278,57,4,0,7,1,3,0,0,0,0,1,0,1,1,29,47,0,0,0,1
"2019-01-01",6182280,2793835,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6182959,2794171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181547,2793606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183183,2794214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182114,2793846,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181502,2793586,98,0,1,1,0,0,1,0,2,0,1,2,1,1,10,81,0,0,0,9
"2019-01-03",6183456,2794247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-06",6184085,2794490,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-03",6182325,2793928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182299,2793916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6183184,2794213,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183601,2794257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-12",6182345,2793940,71,0,0,1,0,0,0,0,2,0,1,1,3,0,4,69,0,0,0,2
"2019-01-03",6181858,2793751,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183959,2794429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-08",6271514,2794383,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-02",6184029,2794468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182624,2794072,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"2019-01-03",6183305,2794226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183159,2794206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183130,2794206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183978,2794440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183665,2794044,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-09",6182827,2794129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-15",6184060,2794482,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6183968,2794435,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6179241,2793747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182807,2794121,24,0,0,0,0,0,0,0,1,0,1,0,1,0,2,21,0,0,0,3
"2019-01-03",6182063,2793827,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182565,2794045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181993,2793805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182327,2793933,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183053,2794191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181920,2793795,298,66,1,1,4,14,0,0,0,0,1,0,1,1,87,287,0,0,0,9
"2019-01-10",6182531,2794035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182261,2793899,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183581,2794257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-13",6375728,2794423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182799,2794116,47,0,0,0,0,0,0,0,2,0,1,0,1,0,2,40,0,0,0,7
"2019-01-10",6181424,2793542,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181500,2793582,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6184062,2794478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-07",6181644,2793671,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2019-01-07",6184085,2794490,37,0,0,1,0,0,0,0,1,0,1,0,0,0,4,31,0,0,0,6
"2019-01-01",6181983,2793805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181465,2793584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6181934,2793796,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183983,2794443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183998,2794451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182604,2794062,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6181490,2793577,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181379,2793516,206,0,2,2,0,0,0,0,6,0,1,2,3,1,9,191,0,0,0,11
"2019-01-10",6181882,2793773,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6359009,2793955,47,0,0,1,0,0,0,0,0,0,1,0,0,0,3,31,0,0,0,1
"2019-01-01",6181547,2793606,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3
"2019-01-14",6181678,2793692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-13",6182564,2794043,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183514,2794252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182508,2794022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182020,2793811,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182594,2794055,124,0,1,1,0,0,0,0,3,0,2,0,2,0,6,86,13,0,0,14
"2019-01-14",6183846,2794378,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182016,2793807,58,0,0,0,0,0,0,0,1,0,1,0,1,0,2,37,0,0,0,11
"2019-01-03",6183340,2794230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181429,2793541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6232982,2794184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6181617,2793653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183135,2794206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182509,2794023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-08",6183249,2794224,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183191,2794213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182274,2794003,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183000,2794167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-07",6271513,2794383,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-01",6182304,2793917,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,15
"2019-01-03",6181608,2793646,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182794,2794114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-13",6183724,2794312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182570,2794047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182655,2794087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182379,2793955,178,0,6,4,0,0,0,2,3,0,2,2,2,0,21,150,0,0,0,22
"2019-01-01",6182132,2793845,260,37,1,1,3,19,0,6,2,2,1,0,9,4,76,237,0,0,0,13
"2019-01-08",6183043,2794188,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182641,2794079,98,0,1,1,0,0,0,0,2,0,1,0,1,0,5,86,0,0,0,9
"2019-01-01",6182960,2794176,204,0,0,0,0,0,0,0,0,0,7,0,0,2,7,0,0,167,0,9
"2019-01-08",6298667,2794420,94,0,0,0,0,0,0,0,3,0,2,0,3,1,5,81,0,0,0,7
"2019-01-02",6183645,2794289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-08",6182316,2793925,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181952,2793804,197,4,1,1,2,0,0,0,4,0,1,0,3,1,9,182,0,0,0,13
"2019-01-03",6182968,2794170,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182508,2794022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182124,2793838,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183007,2794167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181590,2793634,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183833,2794371,80,0,1,1,0,0,0,0,2,0,1,0,1,1,4,65,0,0,0,9
"2019-01-01",6322595,2794254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2019-01-03",6182711,2794082,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181339,2793497,1178,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,1138,0,0,6
"2019-01-01",6183402,2794238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6183734,2794319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183415,2794238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6183443,2794246,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6321531,2793999,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"2019-01-03",6181797,2793723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183631,2794266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
